task,family,width,d,seed,split,cell,accuracy,source
mqar,mamba2,64,2,4,validation,8,99.65,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s4/result.json
mqar,mamba2,64,2,4,validation,16,92.46875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s4/result.json
mqar,mamba2,64,2,4,validation,32,82.359375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s4/result.json
mqar,mamba2,64,2,4,validation,64,85.50156249999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s4/result.json
mqar,mamba2,64,3,4,validation,macro,95.2590625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,3,4,validation,4,100.0,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,3,4,validation,8,99.7625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,3,4,validation,16,98.90625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,3,4,validation,32,85.421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,3,4,validation,64,92.2046875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s4/result.json
mqar,mamba2,64,4,4,validation,macro,91.30875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,4,4,validation,4,99.425,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,4,4,validation,8,99.08749999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,4,4,validation,16,91.44375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,4,4,validation,32,80.30625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,4,4,validation,64,86.28125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s4/result.json
mqar,mamba2,64,0,4,validation,macro,88.5315625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
mqar,mamba2,64,0,4,validation,4,99.875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
mqar,mamba2,64,0,4,validation,8,99.45,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
mqar,mamba2,64,0,4,validation,16,98.175,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
mqar,mamba2,64,0,4,validation,32,89.075,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
mqar,mamba2,64,0,4,validation,64,56.0828125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s4/result.json
joint,mamba2,64,1,4,validation,macro,69.03044921875001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,validation,c1-k4,99.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,validation,c2-k8,96.971875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,validation,c8-k16,65.27421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,validation,c16-k16,48.514453125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,validation,c32-k16,34.71669921875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,macro,69.0474609375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,c1-k4,99.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,c2-k8,97.1890625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,c8-k16,65.1578125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,c16-k16,48.564843749999994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,1,4,test,c32-k16,34.6505859375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s4/result.json
joint,mamba2,64,2,4,validation,macro,63.171152343749995,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,validation,c1-k4,99.8125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,validation,c2-k8,95.7125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,validation,c8-k16,55.109765624999994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,validation,c16-k16,38.020312499999996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,validation,c32-k16,27.200683593750004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,macro,63.204882812499996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,c1-k4,99.89375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,c2-k8,95.8171875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,c8-k16,55.208398437499994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,c16-k16,37.926171874999994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,2,4,test,c32-k16,27.17890625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s4/result.json
joint,mamba2,64,3,4,validation,macro,59.85046875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,validation,c1-k4,99.725,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,validation,c2-k8,96.6125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,validation,c8-k16,46.048828125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,validation,c16-k16,29.6150390625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,validation,c32-k16,27.2509765625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,macro,59.912158203124996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,c1-k4,99.75625000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,c2-k8,96.76406250000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,c8-k16,46.142578125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,c16-k16,29.495898437500003,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,3,4,test,c32-k16,27.402001953124998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d3-w64-s4/result.json
joint,mamba2,64,4,4,validation,macro,57.754140625000005,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,validation,c1-k4,99.5125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,validation,c2-k8,91.27499999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,validation,c8-k16,43.932421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,validation,c16-k16,31.194140625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,validation,c32-k16,22.856640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,macro,57.791347656250004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,c1-k4,99.4875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,c2-k8,91.16562499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,c8-k16,44.179296875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,c16-k16,31.2427734375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,mamba2,64,4,4,test,c32-k16,22.881542968749997,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d4-w64-s4/result.json
joint,gdn_current,64,1,4,validation,macro,56.330156249999995,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,validation,c1-k4,99.9875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,validation,c2-k8,93.70625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,validation,c8-k16,38.430078125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,validation,c16-k16,28.6197265625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,validation,c32-k16,20.9072265625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,macro,56.3587890625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,c1-k4,100.0,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,c2-k8,93.68906249999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,c8-k16,38.5369140625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,c16-k16,28.642578125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,1,4,test,c32-k16,20.925390625000002,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s4/result.json
joint,gdn_current,64,2,4,validation,macro,53.10296875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,validation,c1-k4,99.3125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,validation,c2-k8,89.290625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,validation,c8-k16,24.598046874999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,validation,c16-k16,32.407421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,validation,c32-k16,19.90625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,macro,53.144443359375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,c1-k4,99.45,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,c2-k8,89.490625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,c8-k16,24.594140624999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,c16-k16,32.32099609375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,2,4,test,c32-k16,19.866455078125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s4/result.json
joint,gdn_current,64,3,4,validation,macro,53.22820312500001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,validation,c1-k4,99.9375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,validation,c2-k8,86.034375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,validation,c8-k16,38.3609375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,validation,c16-k16,23.616796875000002,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,validation,c32-k16,18.19140625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,macro,53.205263671875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,c1-k4,99.88749999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,c2-k8,85.85000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,c8-k16,38.46640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,c16-k16,23.63232421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,3,4,test,c32-k16,18.190087890625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s4/result.json
joint,gdn_current,64,4,4,validation,macro,66.7156640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,validation,c1-k4,99.97500000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,validation,c2-k8,97.8125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,validation,c8-k16,63.815625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,validation,c16-k16,36.669140625000004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,validation,c32-k16,35.3060546875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,macro,66.678330078125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,c1-k4,99.9875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,c2-k8,97.85000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,c8-k16,63.728125000000006,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,c16-k16,36.5681640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint,gdn_current,64,4,4,test,c32-k16,35.257861328125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s4/result.json
joint_loglinear,mamba2,64,0,1,validation,macro,58.75521484374999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,validation,c1-k4,98.2125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,validation,c2-k8,91.175,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,validation,c8-k16,51.260937500000004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,validation,c16-k16,32.66640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,validation,c32-k16,20.46123046875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,test,macro,59.04003906249999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,test,c1-k4,98.2125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,test,c2-k8,91.7,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
joint_loglinear,mamba2,64,0,1,test,c8-k16,51.9150390625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint_loglinear/shared-mamba2-d0-w64-s1/result.json
